node_index,node_name,domain,op_type,layer,operator_category,projection_class,K,N,dtype,weight_initializer,source_weight_bytes,activation_bytes,output_bytes,reuse,external_data_file,external_data_offset,estimated_memory_address,candidate_cluster,candidate_channel,candidate_bundle,evidence_type
269,/model/layers.0/self_attn/Add,,Add,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
270,/model/layers.0/self_attn/Mul_2,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
271,/model/layers.0/self_attn/Shape_3,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
272,/model/layers.0/self_attn/Constant_20,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
273,/model/layers.0/self_attn/Gather_3,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
274,/model/layers.0/self_attn/Constant_21,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
275,/model/layers.0/self_attn/Div_1,,Div,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
276,/model/layers.0/self_attn/Cast_2,,Cast,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
277,/model/layers.0/self_attn/Cast_3,,Cast,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
278,/model/layers.0/self_attn/Constant_22,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
279,/model/layers.0/self_attn/Constant_23,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
280,/model/layers.0/self_attn/Constant_24,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
281,/model/layers.0/self_attn/Unsqueeze_10,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
282,/model/layers.0/self_attn/Constant_25,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
283,/model/layers.0/self_attn/Slice_2,,Slice,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
284,/model/layers.0/self_attn/Constant_26,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
285,/model/layers.0/self_attn/Constant_27,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
286,/model/layers.0/self_attn/Unsqueeze_11,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
287,/model/layers.0/self_attn/Constant_28,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
288,/model/layers.0/self_attn/Constant_29,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
289,/model/layers.0/self_attn/Slice_3,,Slice,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
290,/model/layers.0/self_attn/Neg_1,,Neg,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
291,/model/layers.0/self_attn/Concat_4,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
292,/model/layers.0/self_attn/Mul_3,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
293,/model/layers.0/self_attn/Add_1,,Add,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
294,/model/layers.0/self_attn/Concat_5,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
295,/model/layers.0/self_attn/Concat_6,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
296,/model/layers.0/self_attn/Shape_4,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
297,/model/layers.0/self_attn/Constant_30,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
298,/model/layers.0/self_attn/Gather_4,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
299,/model/layers.0/self_attn/Shape_5,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
300,/model/layers.0/self_attn/Constant_31,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
301,/model/layers.0/self_attn/Gather_5,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
302,/model/layers.0/self_attn/Shape_6,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
303,/model/layers.0/self_attn/Constant_32,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
304,/model/layers.0/self_attn/Gather_6,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
305,/model/layers.0/self_attn/Shape_7,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
306,/model/layers.0/self_attn/Constant_33,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
307,/model/layers.0/self_attn/Gather_7,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
308,/model/layers.0/self_attn/Constant_34,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
309,/model/layers.0/self_attn/Unsqueeze_12,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
310,/model/layers.0/self_attn/Constant_35,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
311,/model/layers.0/self_attn/Unsqueeze_13,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
312,/model/layers.0/self_attn/Constant_36,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
313,/model/layers.0/self_attn/Unsqueeze_14,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
314,/model/layers.0/self_attn/Constant_37,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
315,/model/layers.0/self_attn/Constant_38,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
316,/model/layers.0/self_attn/Unsqueeze_15,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
317,/model/layers.0/self_attn/Constant_39,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
318,/model/layers.0/self_attn/Unsqueeze_16,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
319,/model/layers.0/self_attn/Concat_7,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
320,/model/layers.0/self_attn/Constant_40,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
321,/model/layers.0/self_attn/Reshape_3,,Reshape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
322,/model/layers.0/self_attn/Shape_8,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
323,/model/layers.0/self_attn/ConstantOfShape,,ConstantOfShape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
324,/model/layers.0/self_attn/Constant_41,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
325,/model/layers.0/self_attn/Mul_4,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
326,/model/layers.0/self_attn/Equal,,Equal,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
327,/model/layers.0/self_attn/Where,,Where,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
328,/model/layers.0/self_attn/Expand,,Expand,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
329,/model/layers.0/self_attn/Constant_42,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
330,/model/layers.0/self_attn/Mul_5,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
331,Constant_3069,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
332,/model/layers.0/self_attn/Unsqueeze_17,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
333,Constant_3071,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
334,/model/layers.0/self_attn/Unsqueeze_18,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
335,Constant_3073,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
336,/model/layers.0/self_attn/Unsqueeze_19,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
337,Constant_3075,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
338,/model/layers.0/self_attn/Unsqueeze_20,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
339,/model/layers.0/self_attn/Concat_8,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
340,/model/layers.0/self_attn/Reshape_4,,Reshape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
341,/model/layers.0/self_attn/Shape_9,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
342,/model/layers.0/self_attn/Constant_43,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
343,/model/layers.0/self_attn/Gather_8,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
344,/model/layers.0/self_attn/Shape_10,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
345,/model/layers.0/self_attn/Constant_44,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
346,/model/layers.0/self_attn/Gather_9,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
347,/model/layers.0/self_attn/Shape_11,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
348,/model/layers.0/self_attn/Constant_45,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
349,/model/layers.0/self_attn/Gather_10,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
350,/model/layers.0/self_attn/Shape_12,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
351,/model/layers.0/self_attn/Constant_46,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
352,/model/layers.0/self_attn/Gather_11,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
353,/model/layers.0/self_attn/Constant_47,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
354,/model/layers.0/self_attn/Unsqueeze_21,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
355,/model/layers.0/self_attn/Constant_48,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
356,/model/layers.0/self_attn/Unsqueeze_22,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
357,/model/layers.0/self_attn/Constant_49,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
358,/model/layers.0/self_attn/Unsqueeze_23,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
359,/model/layers.0/self_attn/Constant_50,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
360,/model/layers.0/self_attn/Constant_51,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
361,/model/layers.0/self_attn/Unsqueeze_24,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
362,/model/layers.0/self_attn/Constant_52,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
363,/model/layers.0/self_attn/Unsqueeze_25,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
364,/model/layers.0/self_attn/Concat_9,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
365,/model/layers.0/self_attn/Constant_53,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
366,/model/layers.0/self_attn/Reshape_5,,Reshape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
367,/model/layers.0/self_attn/Shape_13,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
368,/model/layers.0/self_attn/ConstantOfShape_1,,ConstantOfShape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
369,/model/layers.0/self_attn/Constant_54,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
370,/model/layers.0/self_attn/Mul_6,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
371,/model/layers.0/self_attn/Equal_1,,Equal,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
372,/model/layers.0/self_attn/Where_1,,Where,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
373,/model/layers.0/self_attn/Expand_1,,Expand,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
374,/model/layers.0/self_attn/Constant_55,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
375,/model/layers.0/self_attn/Mul_7,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
376,Constant_3114,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
377,/model/layers.0/self_attn/Unsqueeze_26,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
378,Constant_3116,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
379,/model/layers.0/self_attn/Unsqueeze_27,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
380,Constant_3118,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
381,/model/layers.0/self_attn/Unsqueeze_28,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
382,Constant_3120,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
383,/model/layers.0/self_attn/Unsqueeze_29,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
384,/model/layers.0/self_attn/Concat_10,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
385,/model/layers.0/self_attn/Reshape_6,,Reshape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
386,/model/layers.0/self_attn/Shape_14,,Shape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
387,/model/layers.0/self_attn/Constant_56,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
388,/model/layers.0/self_attn/Gather_12,,Gather,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
389,/model/layers.0/self_attn/Constant_57,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
390,/model/layers.0/self_attn/Constant_58,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
391,/model/layers.0/self_attn/Constant_59,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
392,/model/layers.0/self_attn/Unsqueeze_30,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
393,/model/layers.0/self_attn/Constant_60,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
394,/model/layers.0/self_attn/Slice_4,,Slice,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
395,/model/layers.0/self_attn/Transpose_3,,Transpose,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
396,/model/layers.0/self_attn/Constant_61,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
397,/model/layers.0/self_attn/Mul_8,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
398,/model/layers.0/self_attn/Constant_62,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
399,/model/layers.0/self_attn/Mul_9,,Mul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
400,/model/layers.0/self_attn/MatMul,,MatMul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
401,/model/layers.0/self_attn/Constant_63,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
402,/model/layers.0/self_attn/Constant_64,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
403,/model/layers.0/self_attn/Where_2,,Where,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
404,/model/layers.0/self_attn/Add_2,,Add,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
405,/model/layers.0/self_attn/Softmax,,Softmax,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
406,/model/layers.0/self_attn/IsNaN,,IsNaN,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
407,/model/layers.0/self_attn/Constant_65,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
408,/model/layers.0/self_attn/Where_3,,Where,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
409,/model/layers.0/self_attn/MatMul_1,,MatMul,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
410,/model/layers.0/self_attn/Transpose_4,,Transpose,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
411,Constant_3149,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
412,/model/layers.0/self_attn/Unsqueeze_31,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
413,Constant_3151,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
414,/model/layers.0/self_attn/Unsqueeze_32,,Unsqueeze,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
415,/model/layers.0/self_attn/Constant_66,,Constant,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
416,/model/layers.0/self_attn/Concat_11,,Concat,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
417,/model/layers.0/self_attn/Reshape_7,,Reshape,0,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
418,/model/layers.0/self_attn/o_proj/MatMul,,MatMul,0,attention_projection,o_proj,1024,1152,float,onnx::MatMul_9621,4718592,4096,4608,once_per_decode_token,model.onnx_data,1215044096,1215044096,3,1,2,graph-derived
419,/model/layers.0/post_attention_layernorm/Cast,,Cast,0,other,,,,,,,,,,,,,,,,graph-derived
420,/model/layers.0/post_attention_layernorm/Constant,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
421,/model/layers.0/post_attention_layernorm/Pow,,Pow,0,other,,,,,,,,,,,,,,,,graph-derived
422,/model/layers.0/post_attention_layernorm/ReduceMean,,ReduceMean,0,other,,,,,,,,,,,,,,,,graph-derived
423,/model/layers.0/post_attention_layernorm/Constant_1,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
424,/model/layers.0/post_attention_layernorm/Add,,Add,0,other,,,,,,,,,,,,,,,,graph-derived
425,/model/layers.0/post_attention_layernorm/Sqrt,,Sqrt,0,other,,,,,,,,,,,,,,,,graph-derived
426,/model/layers.0/post_attention_layernorm/Constant_2,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
427,/model/layers.0/post_attention_layernorm/Div,,Div,0,other,,,,,,,,,,,,,,,,graph-derived
428,/model/layers.0/post_attention_layernorm/Mul,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
429,/model/layers.0/post_attention_layernorm/Mul_1,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
430,/model/layers.0/Add,,Add,0,other,,,,,,,,,,,,,,,,graph-derived
431,/model/layers.0/pre_feedforward_layernorm/Cast,,Cast,0,other,,,,,,,,,,,,,,,,graph-derived
432,/model/layers.0/pre_feedforward_layernorm/Constant,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
433,/model/layers.0/pre_feedforward_layernorm/Pow,,Pow,0,other,,,,,,,,,,,,,,,,graph-derived
434,/model/layers.0/pre_feedforward_layernorm/ReduceMean,,ReduceMean,0,other,,,,,,,,,,,,,,,,graph-derived
435,/model/layers.0/pre_feedforward_layernorm/Constant_1,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
436,/model/layers.0/pre_feedforward_layernorm/Add,,Add,0,other,,,,,,,,,,,,,,,,graph-derived
437,/model/layers.0/pre_feedforward_layernorm/Sqrt,,Sqrt,0,other,,,,,,,,,,,,,,,,graph-derived
438,/model/layers.0/pre_feedforward_layernorm/Constant_2,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
439,/model/layers.0/pre_feedforward_layernorm/Div,,Div,0,other,,,,,,,,,,,,,,,,graph-derived
440,/model/layers.0/pre_feedforward_layernorm/Mul,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
441,/model/layers.0/pre_feedforward_layernorm/Mul_1,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
442,/model/layers.0/mlp/gate_proj/MatMul,,MatMul,0,mlp_projection,gate_proj,1152,6912,float,onnx::MatMul_9626,31850496,4608,27648,once_per_decode_token,model.onnx_data,1219771904,1219771904,0,3,0,graph-derived
443,/model/layers.0/mlp/act_fn/Mul,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
444,/model/layers.0/mlp/act_fn/Mul_1,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
445,/model/layers.0/mlp/act_fn/Constant,,Constant,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
446,/model/layers.0/mlp/act_fn/Mul_2,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
447,/model/layers.0/mlp/act_fn/Add,,Add,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
448,/model/layers.0/mlp/act_fn/Constant_1,,Constant,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
449,/model/layers.0/mlp/act_fn/Mul_3,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
450,/model/layers.0/mlp/act_fn/Tanh,,Tanh,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
451,/model/layers.0/mlp/act_fn/Constant_2,,Constant,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
452,/model/layers.0/mlp/act_fn/Add_1,,Add,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
453,/model/layers.0/mlp/act_fn/Mul_4,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
454,/model/layers.0/mlp/act_fn/Constant_3,,Constant,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
455,/model/layers.0/mlp/act_fn/Mul_5,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
456,/model/layers.0/mlp/up_proj/MatMul,,MatMul,0,mlp_projection,up_proj,1152,6912,float,onnx::MatMul_9627,31850496,4608,27648,once_per_decode_token,model.onnx_data,1251622400,1251622400,1,2,2,graph-derived
457,/model/layers.0/mlp/Mul,,Mul,0,mlp_non_projection,,,,,,,,,,,,,,,,graph-derived
458,/model/layers.0/mlp/down_proj/MatMul,,MatMul,0,mlp_projection,down_proj,6912,1152,float,onnx::MatMul_9628,31850496,27648,4608,once_per_decode_token,model.onnx_data,1283472896,1283472896,2,2,0,graph-derived
459,/model/layers.0/post_feedforward_layernorm/Cast,,Cast,0,other,,,,,,,,,,,,,,,,graph-derived
460,/model/layers.0/post_feedforward_layernorm/Constant,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
461,/model/layers.0/post_feedforward_layernorm/Pow,,Pow,0,other,,,,,,,,,,,,,,,,graph-derived
462,/model/layers.0/post_feedforward_layernorm/ReduceMean,,ReduceMean,0,other,,,,,,,,,,,,,,,,graph-derived
463,/model/layers.0/post_feedforward_layernorm/Constant_1,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
464,/model/layers.0/post_feedforward_layernorm/Add,,Add,0,other,,,,,,,,,,,,,,,,graph-derived
465,/model/layers.0/post_feedforward_layernorm/Sqrt,,Sqrt,0,other,,,,,,,,,,,,,,,,graph-derived
466,/model/layers.0/post_feedforward_layernorm/Constant_2,,Constant,0,other,,,,,,,,,,,,,,,,graph-derived
467,/model/layers.0/post_feedforward_layernorm/Div,,Div,0,other,,,,,,,,,,,,,,,,graph-derived
468,/model/layers.0/post_feedforward_layernorm/Mul,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
469,/model/layers.0/post_feedforward_layernorm/Mul_1,,Mul,0,other,,,,,,,,,,,,,,,,graph-derived
470,/model/layers.0/Add_1,,Add,0,other,,,,,,,,,,,,,,,,graph-derived
471,/model/layers.1/input_layernorm/Cast,,Cast,1,other,,,,,,,,,,,,,,,,graph-derived
472,/model/layers.1/input_layernorm/Constant,,Constant,1,other,,,,,,,,,,,,,,,,graph-derived
473,/model/layers.1/input_layernorm/Pow,,Pow,1,other,,,,,,,,,,,,,,,,graph-derived
474,/model/layers.1/input_layernorm/ReduceMean,,ReduceMean,1,other,,,,,,,,,,,,,,,,graph-derived
475,/model/layers.1/input_layernorm/Constant_1,,Constant,1,other,,,,,,,,,,,,,,,,graph-derived
476,/model/layers.1/input_layernorm/Add,,Add,1,other,,,,,,,,,,,,,,,,graph-derived
477,/model/layers.1/input_layernorm/Sqrt,,Sqrt,1,other,,,,,,,,,,,,,,,,graph-derived
478,/model/layers.1/input_layernorm/Constant_2,,Constant,1,other,,,,,,,,,,,,,,,,graph-derived
479,/model/layers.1/input_layernorm/Div,,Div,1,other,,,,,,,,,,,,,,,,graph-derived
480,/model/layers.1/input_layernorm/Mul,,Mul,1,other,,,,,,,,,,,,,,,,graph-derived
481,/model/layers.1/input_layernorm/Mul_1,,Mul,1,other,,,,,,,,,,,,,,,,graph-derived
482,/model/layers.1/self_attn/Shape,,Shape,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
483,/model/layers.1/self_attn/Constant,,Constant,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
484,/model/layers.1/self_attn/Gather,,Gather,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
485,/model/layers.1/self_attn/Shape_1,,Shape,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
486,/model/layers.1/self_attn/Constant_1,,Constant,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
487,/model/layers.1/self_attn/Gather_1,,Gather,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
488,/model/layers.1/self_attn/q_proj/MatMul,,MatMul,1,attention_projection,q_proj,1152,1024,float,onnx::MatMul_9633,4718592,4608,4096,once_per_decode_token,model.onnx_data,1315332608,1315332608,0,1,3,graph-derived
489,Constant_3227,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
490,/model/layers.1/self_attn/Unsqueeze,,Unsqueeze,1,attention_non_projection,,,,,,,,,,,,,,,,graph-derived
491,Constant_3229,,Constant,,other,,,,,,,,,,,,,,,,graph-derived
