schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,31,1,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173866,5.751555795842775,65036.782,49453.0,160182.69999999998,170338.55000000002,0.06961683135288096,0.06961683135288096,0.9977914025743964,1536,647048,64342.854,1000,0,0,0,0,0.0,0,0,0,0.30449886694350825,0.2784673254115238,210768,3773,1000,0,3000,1000,0,3773,449386,0,52942,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,31,2,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173866,5.751555795842775,65036.782,49453.0,160182.69999999998,170338.55000000002,0.06961683135288096,0.06961683135288096,0.9977914025743964,1536,647048,64342.854,1000,0,0,0,0,0.0,0,0,0,0.30449886694350825,0.2784673254115238,210768,3773,1000,0,3000,1000,0,3773,449386,0,52942,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,43,0,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,174080,5.744485294117647,65680.086,50832.5,160408.59999999998,170545.54,0.06916360294117647,0.06916360294117647,0.9977941176470588,1536,648160,64985.302,1000,0,0,0,0,0.0,0,0,0,0.30256204044117646,0.2766544117647059,209680,3926,1000,0,3000,1000,0,3926,451866,0,52670,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,43,1,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,174080,5.744485294117647,65680.086,50832.5,160408.59999999998,170545.54,0.06916360294117647,0.06916360294117647,0.9977941176470588,1536,648160,64985.302,1000,0,0,0,0,0.0,0,0,0,0.30256204044117646,0.2766544117647059,209680,3926,1000,0,3000,1000,0,3926,451866,0,52670,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,43,2,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,174080,5.744485294117647,65680.086,50832.5,160408.59999999998,170545.54,0.06916360294117647,0.06916360294117647,0.9977941176470588,1536,648160,64985.302,1000,0,0,0,0,0.0,0,0,0,0.30256204044117646,0.2766544117647059,209680,3926,1000,0,3000,1000,0,3926,451866,0,52670,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,19,0,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,73698,13.568889250725936,35113.386,35447.0,67569.59999999999,70630.42,0.12439957665065537,0.12439957665065537,0.9970487665879672,870,258120,34819.464,964,0,0,0,0,0.0,0,0,0,0.5490515346413742,0.4975983066026215,160856,62730,1000,0,3000,1000,0,62730,51306,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,19,1,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,73698,13.568889250725936,35113.386,35447.0,67569.59999999999,70630.42,0.12439957665065537,0.12439957665065537,0.9970487665879672,870,258120,34819.464,964,0,0,0,0,0.0,0,0,0,0.5490515346413742,0.4975983066026215,160856,62730,1000,0,3000,1000,0,62730,51306,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,19,2,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,73698,13.568889250725936,35113.386,35447.0,67569.59999999999,70630.42,0.12439957665065537,0.12439957665065537,0.9970487665879672,870,258120,34819.464,964,0,0,0,0,0.0,0,0,0,0.5490515346413742,0.4975983066026215,160856,62730,1000,0,3000,1000,0,62730,51306,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,23,0,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,75278,13.284093626291877,36412.134,36049.5,68896.6,72358.45,0.12003507000717341,0.12003507000717341,0.9992826589441802,216,264968,36111.238,966,0,0,0,0,0.0,0,0,0,0.5300751879699248,0.48014028002869363,158612,71170,1000,0,3000,1000,0,71170,57032,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,23,1,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,75278,13.284093626291877,36412.134,36049.5,68896.6,72358.45,0.12003507000717341,0.12003507000717341,0.9992826589441802,216,264968,36111.238,966,0,0,0,0,0.0,0,0,0,0.5300751879699248,0.48014028002869363,158612,71170,1000,0,3000,1000,0,71170,57032,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,23,2,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,75278,13.284093626291877,36412.134,36049.5,68896.6,72358.45,0.12003507000717341,0.12003507000717341,0.9992826589441802,216,264968,36111.238,966,0,0,0,0,0.0,0,0,0,0.5300751879699248,0.48014028002869363,158612,71170,1000,0,3000,1000,0,71170,57032,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,29,0,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,76262,13.112690461828958,36479.342,36117.5,70275.94999999998,73359.28,0.12247252891348247,0.12247252891348247,0.9974626943956361,774,267688,36175.068,962,0,0,0,0,0.0,0,0,0,0.5401772835750439,0.4898901156539299,163780,71270,1000,0,3000,1000,0,71270,53408,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,29,1,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,76262,13.112690461828958,36479.342,36117.5,70275.94999999998,73359.28,0.12247252891348247,0.12247252891348247,0.9974626943956361,774,267688,36175.068,962,0,0,0,0,0.0,0,0,0,0.5401772835750439,0.4898901156539299,163780,71270,1000,0,3000,1000,0,71270,53408,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,29,2,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,76262,13.112690461828958,36479.342,36117.5,70275.94999999998,73359.28,0.12247252891348247,0.12247252891348247,0.9974626943956361,774,267688,36175.068,962,0,0,0,0,0.0,0,0,0,0.5401772835750439,0.4898901156539299,163780,71270,1000,0,3000,1000,0,71270,53408,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,31,0,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,78512,12.736906460158957,38002.433,38426.5,72035.84999999999,75243.88,0.12064397799062564,0.12064397799062564,0.9984269920521703,494,276160,37688.879,971,0,0,0,0,0.0,0,0,0,0.5318422661503974,0.48257591196250255,166024,74584,1000,0,3000,1000,0,74584,56492,0,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,31,1,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,78512,12.736906460158957,38002.433,38426.5,72035.84999999999,75243.88,0.12064397799062564,0.12064397799062564,0.9984269920521703,494,276160,37688.879,971,0,0,0,0,0.0,0,0,0,0.5318422661503974,0.48257591196250255,166024,74584,1000,0,3000,1000,0,74584,56492,0,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,31,2,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,78512,12.736906460158957,38002.433,38426.5,72035.84999999999,75243.88,0.12064397799062564,0.12064397799062564,0.9984269920521703,494,276160,37688.879,971,0,0,0,0,0.0,0,0,0,0.5318422661503974,0.48257591196250255,166024,74584,1000,0,3000,1000,0,74584,56492,0,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,43,0,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,79112,12.640307412276266,39047.363,39607.5,73011.65,75887.10999999999,0.119830114268379,0.119830114268379,0.9987106886439479,408,278528,38731.323,969,0,0,0,0,0.0,0,0,0,0.5282384467590252,0.479320457073516,166160,75964,1000,0,3000,1000,0,75964,59138,0,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,43,1,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,79112,12.640307412276266,39047.363,39607.5,73011.65,75887.10999999999,0.119830114268379,0.119830114268379,0.9987106886439479,408,278528,38731.323,969,0,0,0,0,0.0,0,0,0,0.5282384467590252,0.479320457073516,166160,75964,1000,0,3000,1000,0,75964,59138,0,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0,bursty,43,2,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,79112,12.640307412276266,39047.363,39607.5,73011.65,75887.10999999999,0.119830114268379,0.119830114268379,0.9987106886439479,408,278528,38731.323,969,0,0,0,0,0.0,0,0,0,0.5282384467590252,0.479320457073516,166160,75964,1000,0,3000,1000,0,75964,59138,0,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,19,0,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,74812,13.366839544458108,35691.026,36018.0,68655.25,71737.42,0.12254718494359193,0.12254718494359193,0.9970693204298775,877,262576,35392.655,966,0,0,0,0,0.0,0,0,0,0.5408757953269528,0.4901887397743677,160856,67658,1000,0,3000,1000,0,67658,57053,7000,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,19,1,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,74812,13.366839544458108,35691.026,36018.0,68655.25,71737.42,0.12254718494359193,0.12254718494359193,0.9970693204298775,877,262576,35392.655,966,0,0,0,0,0.0,0,0,0,0.5408757953269528,0.4901887397743677,160856,67658,1000,0,3000,1000,0,67658,57053,7000,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,19,2,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,74812,13.366839544458108,35691.026,36018.0,68655.25,71737.42,0.12254718494359193,0.12254718494359193,0.9970693204298775,877,262576,35392.655,966,0,0,0,0,0.0,0,0,0,0.5408757953269528,0.4901887397743677,160856,67658,1000,0,3000,1000,0,67658,57053,7000,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,23,0,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,76355,13.096719271822408,36957.864,36618.0,69910.95,73435.37999999999,0.1183419553401873,0.1183419553401873,0.9993156964180473,209,269276,36652.653,967,0,0,0,0,0.0,0,0,0,0.5225983891035295,0.4733678213607492,158612,76124,1000,0,3000,1000,0,76124,62601,7000,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,23,1,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,76355,13.096719271822408,36957.864,36618.0,69910.95,73435.37999999999,0.1183419553401873,0.1183419553401873,0.9993156964180473,209,269276,36652.653,967,0,0,0,0,0.0,0,0,0,0.5225983891035295,0.4733678213607492,158612,76124,1000,0,3000,1000,0,76124,62601,7000,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,23,2,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,76355,13.096719271822408,36957.864,36618.0,69910.95,73435.37999999999,0.1183419553401873,0.1183419553401873,0.9993156964180473,209,269276,36652.653,967,0,0,0,0,0.0,0,0,0,0.5225983891035295,0.4733678213607492,158612,76124,1000,0,3000,1000,0,76124,62601,7000,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,29,0,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,77358,12.9269112438274,37040.448,36672.0,71331.7,74448.26,0.12073735101734792,0.12073735101734792,0.9974921792186975,776,272072,36731.792,962,0,0,0,0,0.0,0,0,0,0.5325241086894698,0.4829494040693917,163780,76004,1000,0,3000,1000,0,76004,59492,7000,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,29,1,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,77358,12.9269112438274,37040.448,36672.0,71331.7,74448.26,0.12073735101734792,0.12073735101734792,0.9974921792186975,776,272072,36731.792,962,0,0,0,0,0.0,0,0,0,0.5325241086894698,0.4829494040693917,163780,76004,1000,0,3000,1000,0,76004,59492,7000,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,29,2,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,77358,12.9269112438274,37040.448,36672.0,71331.7,74448.26,0.12073735101734792,0.12073735101734792,0.9974921792186975,776,272072,36731.792,962,0,0,0,0,0.0,0,0,0,0.5325241086894698,0.4829494040693917,163780,76004,1000,0,3000,1000,0,76004,59492,7000,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,31,0,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,79539,12.572448735840279,38532.01,38987.0,73019.2,76262.89,0.11908623442587912,0.11908623442587912,0.9983907265618124,512,280268,38214.366,972,0,0,0,0,0.0,0,0,0,0.5249751694137468,0.47634493770351655,166024,79573,1000,0,3000,1000,0,79573,62257,7000,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,31,1,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,79539,12.572448735840279,38532.01,38987.0,73019.2,76262.89,0.11908623442587912,0.11908623442587912,0.9983907265618124,512,280268,38214.366,972,0,0,0,0,0.0,0,0,0,0.5249751694137468,0.47634493770351655,166024,79573,1000,0,3000,1000,0,79573,62257,7000,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,31,2,4,4,4,128,full,1000,0c337d7320709b28b33dd752c7a5439e2b2a7328379978923b6621df7e0991f5,1000,79539,12.572448735840279,38532.01,38987.0,73019.2,76262.89,0.11908623442587912,0.11908623442587912,0.9983907265618124,512,280268,38214.366,972,0,0,0,0,0.0,0,0,0,0.5249751694137468,0.47634493770351655,166024,79573,1000,0,3000,1000,0,79573,62257,7000,41756,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,43,0,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,80102,12.484082794437093,39543.186,40076.0,73972.2,76861.31999999999,0.11834910489126364,0.11834910489126364,0.99869853436868,417,282488,39223.195,970,0,0,0,0,0.0,0,0,0,0.5217098199795261,0.47339641956505457,166160,80726,1000,0,3000,1000,0,80726,64598,7000,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,43,1,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,80102,12.484082794437093,39543.186,40076.0,73972.2,76861.31999999999,0.11834910489126364,0.11834910489126364,0.99869853436868,417,282488,39223.195,970,0,0,0,0,0.0,0,0,0,0.5217098199795261,0.47339641956505457,166160,80726,1000,0,3000,1000,0,80726,64598,7000,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S0-physical,bursty,43,2,4,4,4,128,full,1000,3e09a44eaa92293daf65af6c5283ed04a53cc437fc3bf2c9e87e3b2fa7598007,1000,80102,12.484082794437093,39543.186,40076.0,73972.2,76861.31999999999,0.11834910489126364,0.11834910489126364,0.99869853436868,417,282488,39223.195,970,0,0,0,0,0.0,0,0,0,0.5217098199795261,0.47339641956505457,166160,80726,1000,0,3000,1000,0,80726,64598,7000,41790,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,19,0,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,67446,14.826676155739406,31898.362,32432.5,60778.0,63541.75,0.13593096699581889,0.13593096699581889,0.955564451561249,11988,233112,31640.566,257,43,0,0,0,0.0,0,0,0,0.5999466239658393,0.5437238679832755,160856,0,1000,0,3000,1000,0,0,65868,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,19,1,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,67446,14.826676155739406,31898.362,32432.5,60778.0,63541.75,0.13593096699581889,0.13593096699581889,0.955564451561249,11988,233112,31640.566,257,43,0,0,0,0.0,0,0,0,0.5999466239658393,0.5437238679832755,160856,0,1000,0,3000,1000,0,0,65868,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,19,2,4,4,4,128,full,1000,d8a99f2fcbe373bf233b13257242c974ab0e14a0adef4d436390c0140fd8936a,1000,67446,14.826676155739406,31898.362,32432.5,60778.0,63541.75,0.13593096699581889,0.13593096699581889,0.955564451561249,11988,233112,31640.566,257,43,0,0,0,0.0,0,0,0,0.5999466239658393,0.5437238679832755,160856,0,1000,0,3000,1000,0,0,65868,0,40464,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,23,0,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,65652,15.23182842868458,30878.124,31127.0,59041.5,61854.34,0.13763480168159387,0.13763480168159387,0.978195637604338,5726,226464,30621.242,255,27,0,0,0,0.0,0,0,0,0.6077956497898007,0.5505392067263755,158612,0,1000,0,3000,1000,0,0,68114,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,23,1,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,65652,15.23182842868458,30878.124,31127.0,59041.5,61854.34,0.13763480168159387,0.13763480168159387,0.978195637604338,5726,226464,30621.242,255,27,0,0,0,0.0,0,0,0,0.6077956497898007,0.5505392067263755,158612,0,1000,0,3000,1000,0,0,68114,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,23,2,4,4,4,128,full,1000,5638fe0aaab0f702265484edcebb3ea2905eea317d4328b09267fceb0cef4723,1000,65652,15.23182842868458,30878.124,31127.0,59041.5,61854.34,0.13763480168159387,0.13763480168159387,0.978195637604338,5726,226464,30621.242,255,27,0,0,0,0.0,0,0,0,0.6077956497898007,0.5505392067263755,158612,0,1000,0,3000,1000,0,0,68114,0,39903,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,29,0,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,68568,14.584062536460156,31368.926,30706.5,61231.49999999999,65328.38,0.13621514409053787,0.13621514409053787,0.9572905728619764,11714,236912,31106.368,255,25,0,0,0,0.0,0,0,0,0.6007904561894761,0.5448605763621515,163780,0,1000,0,3000,1000,0,0,67188,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,29,1,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,68568,14.584062536460156,31368.926,30706.5,61231.49999999999,65328.38,0.13621514409053787,0.13621514409053787,0.9572905728619764,11714,236912,31106.368,255,25,0,0,0,0.0,0,0,0,0.6007904561894761,0.5448605763621515,163780,0,1000,0,3000,1000,0,0,67188,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,bursty,29,2,4,4,4,128,full,1000,0d955ad4e7b43a5d3b56a5c09d076f2f1be497454dc265814829abce859b9ec3,1000,68568,14.584062536460156,31368.926,30706.5,61231.49999999999,65328.38,0.13621514409053787,0.13621514409053787,0.9572905728619764,11714,236912,31106.368,255,25,0,0,0,0.0,0,0,0,0.6007904561894761,0.5448605763621515,163780,0,1000,0,3000,1000,0,0,67188,0,41195,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
